game_id,date,team_1,team_2,team_1_score,team_2_score,actual_total,team_1_adjoe,team_1_adjde,team_2_adjoe,team_2_adjde,team_1_score_last2,team_1_score_variance_last2,team_1_score_trend_last2,team_1_score_last3,team_1_score_variance_last3,team_1_score_trend_last3,team_1_score_last4,team_1_score_variance_last4,team_1_score_trend_last4,team_1_score_last5,team_1_score_variance_last5,team_1_score_trend_last5,team_1_score_last9,team_1_score_variance_last9,team_1_score_trend_last9,team_1_score_last11,team_1_score_variance_last11,team_1_score_trend_last11,team_1_score_last13,team_1_score_variance_last13,team_1_score_trend_last13,team_1_score_last15,team_1_score_variance_last15,team_1_score_trend_last15,team_2_score_last2,team_2_score_variance_last2,team_2_score_trend_last2,team_2_score_last3,team_2_score_variance_last3,team_2_score_trend_last3,team_2_score_last4,team_2_score_variance_last4,team_2_score_trend_last4,team_2_score_last5,team_2_score_variance_last5,team_2_score_trend_last5,team_2_score_last9,team_2_score_variance_last9,team_2_score_trend_last9,team_2_score_last11,team_2_score_variance_last11,team_2_score_trend_last11,team_2_score_last13,team_2_score_variance_last13,team_2_score_trend_last13,team_2_score_last15,team_2_score_variance_last15,team_2_score_trend_last15,team_1_efg_pct_last2,team_1_efg_pct_variance_last2,team_1_efg_pct_trend_last2,team_1_efg_pct_last3,team_1_efg_pct_variance_last3,team_1_efg_pct_trend_last3,team_1_efg_pct_last4,team_1_efg_pct_variance_last4,team_1_efg_pct_trend_last4,team_1_efg_pct_last5,team_1_efg_pct_variance_last5,team_1_efg_pct_trend_last5,team_1_efg_pct_last9,team_1_efg_pct_variance_last9,team_1_efg_pct_trend_last9,team_1_efg_pct_last11,team_1_efg_pct_variance_last11,team_1_efg_pct_trend_last11,team_1_efg_pct_last13,team_1_efg_pct_variance_last13,team_1_efg_pct_trend_last13,team_1_efg_pct_last15,team_1_efg_pct_variance_last15,team_1_efg_pct_trend_last15,team_2_efg_pct_last2,team_2_efg_pct_variance_last2,team_2_efg_pct_trend_last2,team_2_efg_pct_last3,team_2_efg_pct_variance_last3,team_2_efg_pct_trend_last3,team_2_efg_pct_last4,team_2_efg_pct_variance_last4,team_2_efg_pct_trend_last4,team_2_efg_pct_last5,team_2_efg_pct_variance_last5,team_2_efg_pct_trend_last5,team_2_efg_pct_last9,team_2_efg_pct_variance_last9,team_2_efg_pct_trend_last9,team_2_efg_pct_last11,team_2_efg_pct_variance_last11,team_2_efg_pct_trend_last11,team_2_efg_pct_last13,team_2_efg_pct_variance_last13,team_2_efg_pct_trend_last13,team_2_efg_pct_last15,team_2_efg_pct_variance_last15,team_2_efg_pct_trend_last15,team_1_adjoe_last2,team_1_adjoe_variance_last2,team_1_adjoe_last3,team_1_adjoe_variance_last3,team_1_adjoe_last4,team_1_adjoe_variance_last4,team_1_adjoe_last5,team_1_adjoe_variance_last5,team_1_adjoe_last9,team_1_adjoe_variance_last9,team_1_adjoe_last11,team_1_adjoe_variance_last11,team_1_adjoe_last13,team_1_adjoe_variance_last13,team_1_adjoe_last15,team_1_adjoe_variance_last15,team_2_adjoe_last2,team_2_adjoe_variance_last2,team_2_adjoe_last3,team_2_adjoe_variance_last3,team_2_adjoe_last4,team_2_adjoe_variance_last4,team_2_adjoe_last5,team_2_adjoe_variance_last5,team_2_adjoe_last9,team_2_adjoe_variance_last9,team_2_adjoe_last11,team_2_adjoe_variance_last11,team_2_adjoe_last13,team_2_adjoe_variance_last13,team_2_adjoe_last15,team_2_adjoe_variance_last15,team_1_adjde_last2,team_1_adjde_variance_last2,team_1_adjde_last3,team_1_adjde_variance_last3,team_1_adjde_last4,team_1_adjde_variance_last4,team_1_adjde_last5,team_1_adjde_variance_last5,team_1_adjde_last9,team_1_adjde_variance_last9,team_1_adjde_last11,team_1_adjde_variance_last11,team_1_adjde_last13,team_1_adjde_variance_last13,team_1_adjde_last15,team_1_adjde_variance_last15,team_2_adjde_last2,team_2_adjde_variance_last2,team_2_adjde_last3,team_2_adjde_variance_last3,team_2_adjde_last4,team_2_adjde_variance_last4,team_2_adjde_last5,team_2_adjde_variance_last5,team_2_adjde_last9,team_2_adjde_variance_last9,team_2_adjde_last11,team_2_adjde_variance_last11,team_2_adjde_last13,team_2_adjde_variance_last13,team_2_adjde_last15,team_2_adjde_variance_last15,team_1_adj_t_last2,team_1_adj_t_variance_last2,team_1_adj_t_last3,team_1_adj_t_variance_last3,team_1_adj_t_last4,team_1_adj_t_variance_last4,team_1_adj_t_last5,team_1_adj_t_variance_last5,team_1_adj_t_last9,team_1_adj_t_variance_last9,team_1_adj_t_last11,team_1_adj_t_variance_last11,team_1_adj_t_last13,team_1_adj_t_variance_last13,team_1_adj_t_last15,team_1_adj_t_variance_last15,team_2_adj_t_last2,team_2_adj_t_variance_last2,team_2_adj_t_last3,team_2_adj_t_variance_last3,team_2_adj_t_last4,team_2_adj_t_variance_last4,team_2_adj_t_last5,team_2_adj_t_variance_last5,team_2_adj_t_last9,team_2_adj_t_variance_last9,team_2_adj_t_last11,team_2_adj_t_variance_last11,team_2_adj_t_last13,team_2_adj_t_variance_last13,team_2_adj_t_last15,team_2_adj_t_variance_last15,team_1_score_closest3rank,team_1_score_allowed_closest3rank,team_1_total_closest3rank,team_1_margin_closest3rank,team_1_adjoe_closest3rank,team_1_adjde_closest3rank,team_1_score_closest5rank,team_1_score_allowed_closest5rank,team_1_total_closest5rank,team_1_margin_closest5rank,team_1_adjoe_closest5rank,team_1_adjde_closest5rank,team_1_score_closest7rank,team_1_score_allowed_closest7rank,team_1_total_closest7rank,team_1_margin_closest7rank,team_1_adjoe_closest7rank,team_1_adjde_closest7rank,team_2_score_closest3rank,team_2_score_allowed_closest3rank,team_2_total_closest3rank,team_2_margin_closest3rank,team_2_adjoe_closest3rank,team_2_adjde_closest3rank,team_2_score_closest5rank,team_2_score_allowed_closest5rank,team_2_total_closest5rank,team_2_margin_closest5rank,team_2_adjoe_closest5rank,team_2_adjde_closest5rank,team_2_score_closest7rank,team_2_score_allowed_closest7rank,team_2_total_closest7rank,team_2_margin_closest7rank,team_2_adjoe_closest7rank,team_2_adjde_closest7rank,combined_expected_total_closest3rank,combined_adjoe_closest3rank,adjoe_differential_closest3rank,combined_adjde_closest3rank,adjde_differential_closest3rank,combined_expected_total_closest5rank,combined_adjoe_closest5rank,adjoe_differential_closest5rank,combined_adjde_closest5rank,adjde_differential_closest5rank,combined_expected_total_closest7rank,combined_adjoe_closest7rank,adjoe_differential_closest7rank,combined_adjde_closest7rank,adjde_differential_closest7rank,rank_differential,barthag_differential,adj_tempo_differential,adjoe_differential,adjde_differential,efg_off_differential,efg_def_differential,orb_rate_differential,tor_rate_differential,3p_rate_differential,ftr_differential,combined_adjoe,combined_adjde,betmgm_ou_line,betmgm_over_odds,betmgm_under_odds,betmgm_ml_team_1,betmgm_ml_team_2,betmgm_spread_pts_team_1,betmgm_spread_odds_team_1,betmgm_spread_pts_team_2,betmgm_spread_odds_team_2,betonline_ou_line,betonline_over_odds,betonline_under_odds,betonline_ml_team_1,betonline_ml_team_2,betonline_spread_pts_team_1,betonline_spread_odds_team_1,betonline_spread_pts_team_2,betonline_spread_odds_team_2,bovada_ou_line,bovada_over_odds,bovada_under_odds,bovada_ml_team_1,bovada_ml_team_2,bovada_spread_pts_team_1,bovada_spread_odds_team_1,bovada_spread_pts_team_2,bovada_spread_odds_team_2,draftkings_ou_line,draftkings_over_odds,draftkings_under_odds,draftkings_ml_team_1,draftkings_ml_team_2,draftkings_spread_pts_team_1,draftkings_spread_odds_team_1,draftkings_spread_pts_team_2,draftkings_spread_odds_team_2,fanduel_ou_line,fanduel_over_odds,fanduel_under_odds,fanduel_ml_team_1,fanduel_ml_team_2,fanduel_spread_pts_team_1,fanduel_spread_odds_team_1,fanduel_spread_pts_team_2,fanduel_spread_odds_team_2,lowvig_ou_line,lowvig_over_odds,lowvig_under_odds,lowvig_ml_team_1,lowvig_ml_team_2,lowvig_spread_pts_team_1,lowvig_spread_odds_team_1,lowvig_spread_pts_team_2,lowvig_spread_odds_team_2,mybookie_ou_line,mybookie_over_odds,mybookie_under_odds,mybookie_ml_team_1,mybookie_ml_team_2,mybookie_spread_pts_team_1,mybookie_spread_odds_team_1,mybookie_spread_pts_team_2,mybookie_spread_odds_team_2,avg_ou_line,ou_line_variance,avg_over_odds,avg_under_odds,num_books_with_ou,avg_spread_pts_team_1,avg_spread_pts_team_2,spread_variance,avg_spread_odds_team_1,avg_spread_odds_team_2,avg_ml_team_1,avg_ml_team_2,num_books_with_spread,num_books_with_ml,implied_team_1_score,implied_team_2_score,spread_ou_agreement,team_1_games_available,team_2_games_available,team_1_data_quality,team_2_data_quality,team_1_days_rest,team_1_back_to_back_flag,team_1_games_in_last_5_days,team_2_days_rest,team_2_back_to_back_flag,team_2_games_in_last_5_days,team_1_is_home_game,team_1_home_court_advantage,team_1_is_neutral_site,team_2_is_home_game,team_2_home_court_advantage,team_2_is_neutral_site,is_conference_game,is_conference_rematch,is_early_game,is_afternoon_game,is_evening_game,is_late_game,hour_of_day,hours_until_game_from_odds
20251201_Apprentice_Hampton,2025-12-01,Apprentice,Hampton,,,,,,101.8412,111.3635,,,,,,,,,,,,,,,,,,,,,,,,,90.5,0.5,1.0,84.33333333333333,8.73053390247253,-9.0,80.0,10.653637876331258,-8.8,74.4,14.705101155721438,-10.0,72.33333333333333,14.197026292697903,-7.485714285714286,72.33333333333333,14.197026292697903,-7.485714285714286,72.33333333333333,14.197026292697903,-7.485714285714286,72.33333333333333,14.197026292697903,-7.485714285714286,,,,,,,,,,,,,,,,,,,,,,,,,56.05,8.150000000000002,16.300000000000004,51.5,9.256709278499931,-2.75,53.075,8.467991202168317,0.7899999999999991,50.12,9.60695581336773,-2.560000000000001,49.93333333333334,8.77983801419796,-1.6228571428571432,49.93333333333334,8.77983801419796,-1.6228571428571432,49.93333333333334,8.77983801419796,-1.6228571428571432,49.93333333333334,8.77983801419796,-1.6228571428571432,,,,,,,,,,,,,,,,,101.2723,3.7147000000000006,100.09846666666665,3.4576148015005304,99.49745,3.170171633760543,99.49745,3.170171633760543,99.49745,3.170171633760543,99.49745,3.170171633760543,99.49745,3.170171633760543,99.49745,3.170171633760543,,,,,,,,,,,,,,,,,114.62685,0.01285000000000025,112.88113333333335,2.468838480383482,112.13015,2.5026586827811745,112.13015,2.5026586827811745,112.13015,2.5026586827811745,112.13015,2.5026586827811745,112.13015,2.5026586827811745,112.13015,2.5026586827811745,,,,,,,,,,,,,,,,,75.75,1.75,73.2,3.879003308411413,71.825,4.11787263037603,71.825,4.11787263037603,71.825,4.11787263037603,71.825,4.11787263037603,71.825,4.11787263037603,71.825,4.11787263037603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,,,,0,7,0.0,0.7857142857142857,,0,0.0,6.0,0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
20251201_Blackburn_Eastern Illinois,2025-12-01,Blackburn,Eastern Illinois,,,,,,94.2878,112.6112,,,,,,,,,,,,,,,,,,,,,,,,,61.5,4.5,-9.0,67.0,8.602325267042627,6.0,75.0,15.732132722552274,12.0,75.0,15.732132722552274,12.0,78.16666666666667,19.624955767819934,7.0,78.16666666666667,19.624955767819934,7.0,78.16666666666667,19.624955767819934,7.0,78.16666666666667,19.624955767819934,7.0,,,,,,,,,,,,,,,,,,,,,,,,,36.849999999999994,4.050000000000001,-8.100000000000001,43.166666666666664,9.525521274741637,7.449999999999999,49.375,13.55292865029548,10.430000000000001,49.375,13.55292865029548,10.430000000000001,52.833333333333336,13.870672498316567,6.022857142857143,52.833333333333336,13.870672498316567,6.022857142857143,52.833333333333336,13.870672498316567,6.022857142857143,52.833333333333336,13.870672498316567,6.022857142857143,,,,,,,,,,,,,,,,,87.7612,1.5829999999999984,89.9403,3.3417878877431266,91.043025,3.467515968510456,91.69344000000001,3.3631967356073607,91.93913333333334,3.1189319174287142,91.93913333333334,3.1189319174287142,91.93913333333334,3.1189319174287142,91.93913333333334,3.1189319174287142,,,,,,,,,,,,,,,,,97.76865000000001,2.6323499999999953,98.70796666666666,2.5266860935928595,100.125125,3.2883309120091577,100.93766000000001,3.36026020635307,102.77375,5.124996551462253,102.77375,5.124996551462253,102.77375,5.124996551462253,102.77375,5.124996551462253,,,,,,,,,,,,,,,,,69.75,0.04999999999999716,69.06666666666666,0.9672412085697925,68.7,1.0511898020814328,68.46000000000001,1.0556514576317322,68.18333333333334,1.1451588924201264,68.18333333333334,1.1451588924201264,68.18333333333334,1.1451588924201264,68.18333333333334,1.1451588924201264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,,,,0,7,0.0,0.8571428571428572,,0,0.0,3.0,0,1.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
20251201_Bowling Green_Kansas St.,2025-12-01,Bowling Green,Kansas St.,,,,104.4072,96.319,117.2003,103.515,83.0,0.0,0.0,84.33333333333333,1.8856180831641267,2.0,81.75,4.763139720814412,-2.3,79.6,6.053098380168622,-3.3,79.83333333333333,5.550275268448904,-1.6857142857142857,79.83333333333333,5.550275268448904,-1.6857142857142857,79.83333333333333,5.550275268448904,-1.6857142857142857,79.83333333333333,5.550275268448904,-1.6857142857142857,81.0,17.0,34.0,87.0,16.268579122549905,17.5,86.0,14.19506956657839,5.8,84.2,13.196969349058897,1.1,82.28571428571429,12.417893606914703,-1.1071428571428572,82.28571428571429,12.417893606914703,-1.1071428571428572,82.28571428571429,12.417893606914703,-1.1071428571428572,82.28571428571429,12.417893606914703,-1.1071428571428572,56.45,5.650000000000002,-11.300000000000004,53.300000000000004,6.4130076147363715,-7.550000000000001,51.4,6.455617708631762,-5.299999999999999,52.4,6.1106464469808754,-1.65,52.78333333333333,5.643703472799478,-0.6142857142857139,52.78333333333333,5.643703472799478,-0.6142857142857139,52.78333333333333,5.643703472799478,-0.6142857142857139,52.78333333333333,5.643703472799478,-0.6142857142857139,59.05,16.45,32.9,63.36666666666667,14.753605962234754,14.7,59.275,14.610847853564145,0.9699999999999995,57.260000000000005,13.675613331766879,-1.5299999999999998,56.58571428571429,12.013971458434618,-1.1749999999999996,56.58571428571429,12.013971458434618,-1.1749999999999996,56.58571428571429,12.013971458434618,-1.1749999999999996,56.58571428571429,12.013971458434618,-1.1749999999999996,104.866,0.8979999999999961,105.34366666666666,0.9969621635526372,104.717525,1.3862216009264174,104.38594,1.4060877321134693,104.38594,1.4060877321134693,104.38594,1.4060877321134693,104.38594,1.4060877321134693,104.38594,1.4060877321134693,106.8329,3.6189999999999998,110.06966666666666,5.448372011487062,111.6978,5.496910280785017,113.27000000000001,5.836100536145692,113.27000000000001,5.836100536145692,113.27000000000001,5.836100536145692,113.27000000000001,5.836100536145692,113.27000000000001,5.836100536145692,84.2748,3.7372000000000014,88.63363333333332,6.878223991861722,91.5213,7.778067259608904,93.32575999999999,7.837280638231604,93.32575999999999,7.837280638231604,93.32575999999999,7.837280638231604,93.32575999999999,7.837280638231604,93.32575999999999,7.837280638231604,97.68469999999999,2.7118000000000038,100.07403333333333,4.039851529725101,101.237475,4.037460813664327,101.71831999999999,3.737073656432264,101.71831999999999,3.737073656432264,101.71831999999999,3.737073656432264,101.71831999999999,3.737073656432264,101.71831999999999,3.737073656432264,71.75,0.5499999999999972,72.66666666666667,1.371941041817111,73.2,1.5049916943292398,73.26,1.351443672522091,73.26,1.351443672522091,73.26,1.351443672522091,73.26,1.351443672522091,73.26,1.351443672522091,79.15,3.5500000000000043,78.33333333333333,3.120185179689752,77.9,2.8044607324760347,77.46000000000001,2.6582701141908074,77.46000000000001,2.6582701141908074,77.46000000000001,2.6582701141908074,77.46000000000001,2.6582701141908074,77.46000000000001,2.6582701141908074,82.38550247116969,78.36408566721582,160.7495881383855,4.02141680395387,105.15618945634267,87.86638171334431,80.88698140200285,76.73676680972818,157.62374821173103,4.150214592274677,104.85122203147353,89.48762417739627,80.88698140200285,76.73676680972818,157.62374821173103,4.150214592274677,104.85122203147353,89.48762417739627,86.97716894977168,93.92237442922375,180.89954337899542,-6.9452054794520555,114.43947488584475,103.27374794520547,83.96958174904942,90.0874524714829,178.9087452471483,-1.2661596958174914,115.29593992395438,103.33530646387834,83.96958174904942,90.0874524714829,178.9087452471483,-1.2661596958174914,115.29593992395438,103.33530646387834,169.36267142094135,109.79783217109372,-9.283285429502072,95.57006482927488,-15.407366231861161,164.85656315105228,110.07358097771396,-10.444717892480853,96.4114653206373,-13.847682286482069,164.85656315105228,110.07358097771396,-10.444717892480853,96.4114653206373,-13.847682286482069,32.0,-0.09009999999999996,-3.5,-12.793099999999995,-7.195999999999998,-7.0,-5.399999999999999,-1.4000000000000021,6.599999999999998,-5.0,7.4999999999999964,110.80375000000001,99.917,159.5,-105.0,-115.0,625.0,-1000.0,12.5,-105.0,-12.5,-115.0,159.0,-105.0,-115.0,,,12.5,-110.0,-12.5,-110.0,159.5,-110.0,-110.0,,,12.5,-110.0,-12.5,-110.0,159.5,-108.0,-112.0,700.0,-1100.0,12.5,-108.0,-12.5,-112.0,159.5,-115.0,-105.0,640.0,-1000.0,12.5,-110.0,-12.5,-110.0,159.0,-103.0,-113.0,,,12.5,-106.0,-12.5,-106.0,159.33333333333334,-107.52268595442013,-111.55702537949628,,,,,,,159.33333333333334,0.23570226039551584,-107.52268595442013,-111.55702537949628,6,12.5,-12.5,0.0,-108.12806149568632,-110.43436698016782,655.0,-1031.2500000000005,6,3,85.91666666666667,73.41666666666667,12.5,6,7,0.9166666666666667,0.8571428571428572,5.0,0,1.0,6.0,0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0
20251201_Cal Baptist_Colorado,2025-12-01,Cal Baptist,Colorado,,,,105.989,96.1756,123.0487,108.3228,78.0,9.0,-18.0,75.0,8.48528137423857,-9.0,76.25,7.660776723022281,-2.1,75.4,7.059745037889116,-1.9,75.42857142857143,5.972727131533392,-0.6785714285714286,75.42857142857143,5.972727131533392,-0.6785714285714286,75.42857142857143,5.972727131533392,-0.6785714285714286,75.42857142857143,5.972727131533392,-0.6785714285714286,87.5,9.5,19.0,87.66666666666667,7.760297817881877,5.0,89.25,7.258615570478987,3.9,87.2,7.678541528180987,-0.1,84.16666666666667,9.753916592266355,-2.657142857142857,84.16666666666667,9.753916592266355,-2.657142857142857,84.16666666666667,9.753916592266355,-2.657142857142857,84.16666666666667,9.753916592266355,-2.657142857142857,51.650000000000006,6.949999999999999,-13.899999999999999,47.63333333333333,8.02925207531118,-9.5,46.55,7.202256590819297,-5.100000000000001,50.28,9.856449665067032,1.1799999999999997,50.857142857142854,8.386188840307982,0.7607142857142856,50.857142857142854,8.386188840307982,0.7607142857142856,50.857142857142854,8.386188840307982,0.7607142857142856,50.857142857142854,8.386188840307982,0.7607142857142856,62.45,4.450000000000003,8.900000000000006,58.03333333333334,7.226033182566737,-4.399999999999999,58.25,6.269170599050564,-1.5000000000000007,58.260000000000005,5.607352316378917,-0.7400000000000013,57.300000000000004,5.550675634551168,-1.2457142857142867,57.300000000000004,5.550675634551168,-1.2457142857142867,57.300000000000004,5.550675634551168,-1.2457142857142867,57.300000000000004,5.550675634551168,-1.2457142857142867,112.1245,3.163499999999999,109.61500000000001,4.3894193237830414,108.666075,4.141452337873151,107.93730000000001,3.980672553225144,107.93730000000001,3.980672553225144,107.93730000000001,3.980672553225144,107.93730000000001,3.980672553225144,107.93730000000001,3.980672553225144,117.43700000000001,1.6980000000000004,118.9722,2.5760073912937393,120.3171,3.2253881301325547,120.88842,3.102922661234079,120.88842,3.102922661234079,120.88842,3.102922661234079,120.88842,3.102922661234079,120.88842,3.102922661234079,107.33145,7.095550000000003,103.668,7.772148030413904,101.784875,7.479518236616251,100.49404,7.170744342841966,100.49404,7.170744342841966,100.49404,7.170744342841966,100.49404,7.170744342841966,100.49404,7.170744342841966,120.7425,1.592499999999994,117.84226666666666,4.302721341456151,116.96725,4.0226882438861695,115.83001999999999,4.256616597439803,115.83001999999999,4.256616597439803,115.83001999999999,4.256616597439803,115.83001999999999,4.256616597439803,115.83001999999999,4.256616597439803,68.75,0.6500000000000057,69.06666666666666,0.6944222218666597,69.075,0.601560470775802,69.1,0.5403702434442553,69.1,0.5403702434442553,69.1,0.5403702434442553,69.1,0.5403702434442553,69.1,0.5403702434442553,69.5,0.5999999999999943,70.13333333333334,1.0208928554075705,70.375,0.9781998773256912,70.42,0.8795453370918396,70.42,0.8795453370918396,70.42,0.8795453370918396,70.42,0.8795453370918396,70.42,0.8795453370918396,73.40425531914893,64.81560283687944,138.21985815602838,8.588652482269502,105.33918014184397,96.19545460992907,73.40425531914893,64.81560283687944,138.21985815602838,8.588652482269502,105.33918014184397,96.19545460992907,73.40425531914893,64.81560283687944,138.21985815602838,8.588652482269502,105.33918014184397,96.19545460992907,78.08176100628931,85.32900432900432,165.685534591195,-9.522012578616353,122.3024844155844,115.73358658008655,82.82059800664452,89.20598006644518,175.58803986710964,-9.946843853820598,120.7760926910299,116.52810132890366,82.82059800664452,89.20598006644518,175.58803986710964,-9.946843853820598,120.7760926910299,116.52810132890366,151.48601632543824,113.82083227871419,-16.963304273740434,105.96452059500781,-19.53813197015748,156.22485332579345,113.05763641643694,-15.436912549185934,106.36177796941637,-20.332646718974587,156.22485332579345,113.05763641643694,-15.436912549185934,106.36177796941637,-20.332646718974587,21.0,-0.05890000000000006,-0.8000000000000114,-17.059699999999992,-12.147199999999998,-7.800000000000004,-7.200000000000003,6.600000000000001,4.300000000000001,2.0,-14.799999999999997,114.51885,102.2492,147.5,-105.0,-115.0,600.0,-900.0,12.5,-105.0,-12.5,-115.0,146.5,-115.0,-105.0,,,12.5,-110.0,-12.5,-110.0,147.0,-115.0,-105.0,,,13.0,-110.0,-13.0,-110.0,147.5,-105.0,-115.0,600.0,-900.0,13.5,-110.0,-13.5,-110.0,146.5,-115.0,-105.0,580.0,-880.0,11.5,-102.0,-11.5,-120.0,146.5,-113.0,-103.0,,,12.5,-106.0,-12.5,-106.0,146.91666666666666,-111.14376866684768,-107.77512998266899,,,,,,,146.91666666666666,0.44876373392787533,-111.14376866684768,-107.77512998266899,6,12.583333333333334,-12.583333333333334,0.6066758241067098,-107.07704180064309,-111.65766495113628,593.3333333333334,-893.2330827067681,6,3,79.75,67.16666666666666,12.583333333333343,7,7,0.8571428571428572,0.8571428571428572,2.0,0,1.0,3.0,0,2.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0
20251201_Central St. (OH)_Toledo,2025-12-01,Central St. (OH),Toledo,,,,,,112.4809,113.2708,,,,,,,,,,,,,,,,,,,,,,,,,73.5,0.5,-1.0,72.66666666666667,1.247219128924647,-1.5,77.0,7.582875444051551,4.6,76.6,6.829348431585549,1.9,74.71428571428571,6.583839212458807,-0.42857142857142855,74.71428571428571,6.583839212458807,-0.42857142857142855,74.71428571428571,6.583839212458807,-0.42857142857142855,74.71428571428571,6.583839212458807,-0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,53.099999999999994,7.800000000000001,-15.600000000000001,55.96666666666667,7.549540089009103,0.40000000000000213,56.6,6.629479617586891,0.920000000000001,57.04,5.994530840691373,0.9,54.628571428571426,6.840157534884765,-1.0142857142857145,54.628571428571426,6.840157534884765,-1.0142857142857145,54.628571428571426,6.840157534884765,-1.0142857142857145,54.628571428571426,6.840157534884765,-1.0142857142857145,,,,,,,,,,,,,,,,,110.24075,0.5432500000000005,110.88616666666667,1.0148262850798113,111.21170000000001,1.0441839612826838,111.63028,1.2542300353603364,111.8559,1.251172546054296,111.8559,1.251172546054296,111.8559,1.251172546054296,111.8559,1.251172546054296,,,,,,,,,,,,,,,,,128.55575,3.3942499999999924,125.5326,5.095046014185408,123.7979,5.338274317136574,122.19487999999998,5.751211231523318,120.64505000000001,6.290751730583024,120.64505000000001,6.290751730583024,120.64505000000001,6.290751730583024,120.64505000000001,6.290751730583024,,,,,,,,,,,,,,,,,68.19999999999999,0.3999999999999986,68.13333333333333,0.3399346342395173,68.525,0.7395099728874537,68.9,1.000000000000003,69.13333333333334,1.0514540197058355,69.13333333333334,1.0514540197058355,69.13333333333334,1.0514540197058355,69.13333333333334,1.0514540197058355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,,,,1,7,0.1,0.9285714285714286,5.0,0,1.0,5.0,0,1.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
